ListingKey,FirstRecordedCreditLine,Occupation,AmountDelinquent,BorrowerRate,StatedMonthlyIncome,year
1A133398705695312534F07,2002-09-10 00:00:00,Teacher's Aide,10.0,0.179,1250.0,2002
0085357897687587859288D,1994-08-30 00:00:00,Sales - Retail,0.0,0.3006,8583.333333,1994
9C773593760663645F8CA74,1994-06-27 00:00:00,Professor,0.0,0.2549,6833.333333,1994
92353517404415491B71426,1995-09-28 00:00:00,Pilot - Private/Commercial,0.0,0.1329,8333.333333,1995
70833566616706105C1CDF6,2004-10-01 00:00:00,Student - College Graduate Student,0.0,0.3134,1500.0,2004
3099352512547648810A21B,1993-01-20 00:00:00,Doctor,0.0,0.2699,10416.666667,1993
B62B36004968314776F1E9A,1987-06-01 00:00:00,Executive,0.0,0.099,18333.333333,1987
C022360196912297331C7B9,2004-11-28 00:00:00,Laborer,0.0,0.1875,4908.333333,2004
B63C359715344684092CA1E,2002-10-23 00:00:00,Administrative Assistant,0.0,0.1535,3125.0,2002
750E3554643250408D2B774,1992-09-01 00:00:00,Analyst,0.0,0.3177,4750.0,1992
1659354386124172700CF99,1988-07-01 00:00:00,Laborer,300.0,0.2958,2166.666667,1988
BAC13601225098456BE6528,2003-06-26 00:00:00,Laborer,0.0,0.1239,4583.333333,2003
137A359515475083598DDBA,2007-03-05 00:00:00,Nurse (LPN),0.0,0.162,4000.0,2007
32523597464814448230F1F,1997-08-05 00:00:00,Executive,0.0,0.1099,6250.0,1997
99E23573803559737DB0BFD,1981-11-01 00:00:00,Teacher,0.0,0.1334,916.666667,1981
DF3D3507018904090A6A8CF,2004-09-14 00:00:00,Sales - Retail,0.0,0.2499,1000.0,2004
A7833587529601475B684FF,1982-09-01 00:00:00,Teacher,0.0,0.0849,5625.833333,1982
E45135857863238231F9917,1995-09-15 00:00:00,Police Officer/Correction Officer,0.0,0.1874,4583.333333,1995
F0AF35726746125331D2915,1997-12-13 00:00:00,Executive,0.0,0.1419,8500.0,1997
859934205781407922DDE18,2002-12-10 00:00:00,Military Enlisted,0.0,0.155,1833.333333,2002
D9C03598875362329608CCD,1993-11-19 00:00:00,Teacher,18265.0,0.194,6250.0,1993
665835863989182069EF03B,1999-06-10 00:00:00,Administrative Assistant,0.0,0.1519,3333.333333,1999
8D033598205055905FC4AB6,2002-08-12 00:00:00,Realtor,0.0,0.1725,3750.0,2002
9C233590646673461AAB329,2000-08-11 00:00:00,Dentist,0.0,0.231,2333.333333,2000
B955359191084466354A4EE,2006-03-31 00:00:00,Laborer,0.0,0.3134,2083.333333,2006
A29D35985049385815FFDAB,2001-11-30 00:00:00,Laborer,146.0,0.1795,3750.0,2001
A7273597266677585BB01ED,1975-12-24 00:00:00,Teacher,0.0,0.162,6500.0,1975
2CCE35331792869894C5E25,1988-03-19 00:00:00,Teacher,15394.0,0.3127,150.0,1988
65D73556534795425B2F350,2000-07-28 00:00:00,Medical Technician,0.0,0.2124,3333.333333,2000
AFF03588843279438F8FCCB,1988-01-09 00:00:00,Nurse (RN),0.0,0.1299,10416.666667,1988
71C53457577490148646908,1967-12-02 00:00:00,Accountant/CPA,0.0,0.1497,1916.666667,1967
BAD7346929853325608FB92,1995-09-29 00:00:00,Food Service,0.0,0.274,1833.333333,1995
EE333585106136185A7CAB0,1995-09-15 00:00:00,Executive,0.0,0.1579,9133.333333,1995
2E0A354816519083179CDEA,1995-08-01 00:00:00,Bus Driver,0.0,0.2148,5833.333333,1995
92FE3491986064852B41512,1998-08-12 00:00:00,Computer Programmer,0.0,0.1365,3604.166667,1998
42EB3599631118263B325B6,1999-01-29 00:00:00,Clerical,0.0,0.2624,3274.0,1999
8A213550470140726B4BC09,2001-01-25 00:00:00,Attorney,0.0,0.2499,2083.333333,2001
39F73590564367158025050,1991-09-10 00:00:00,Sales - Retail,0.0,0.1349,3825.0,1991
EE963599955665451E0FF14,2008-11-14 00:00:00,Analyst,0.0,0.093,4833.333333,2008
6A0135566773327762D9F0F,1993-09-05 00:00:00,Analyst,0.0,0.3177,5833.333333,1993
54E43485403936791DB08DF,1983-10-01 00:00:00,Civil Service,894.0,0.31,5333.333333,1983
1A453548056959819B1D365,2002-10-31 00:00:00,Pharmacist,0.0,0.1304,9166.666667,2002
3DD934986451491858EB2FA,1982-08-01 00:00:00,Teacher's Aide,0.0,0.17,1800.0,1982
DC423588003620605027AE6,1988-11-02 00:00:00,Doctor,85.0,0.1699,7500.0,1988
606E3584604849614AB58C6,2011-05-18 00:00:00,Skilled Labor,0.0,0.2786,3750.0,2011
8E2F35932048209682A905C,1999-02-12 00:00:00,Sales - Retail,0.0,0.1399,4166.666667,1999
D06335554786207902E64F6,2005-05-20 00:00:00,Accountant/CPA,0.0,0.2124,3833.333333,2005
D31C357415678292536E345,2000-11-20 00:00:00,Truck Driver,214.0,0.2124,5083.333333,2000
BF923578358426398BC87BB,1986-06-24 00:00:00,Food Service Management,0.0,0.2059,3041.666667,1986
2D773409937739470958A27,1996-10-01 00:00:00,Fireman,126.0,0.2281,5666.666667,1996
EF22340109259166370A9BE,1996-10-24 00:00:00,Accountant/CPA,0.0,0.19,4166.666667,1996
792B33938710615567778D6,1993-08-21 00:00:00,Skilled Labor,0.0,0.1254,2666.666667,1993
80C33543944689331A1F5E6,1996-07-03 00:00:00,Sales - Commission,0.0,0.2148,4166.666667,1996
90CD34262905938157AABB7,1993-10-11 00:00:00,Engineer - Electrical,0.0,0.0933,6666.666667,1993
399135708752545697AD3C6,1990-02-27 00:00:00,Teacher,0.0,0.074,7583.333333,1990
D3CF351497822512819D20C,1997-10-31 00:00:00,Computer Programmer,0.0,0.2499,9166.666667,1997
D84A3543721174200F75C7E,2003-07-20 00:00:00,Accountant/CPA,0.0,0.3177,3500.0,2003
5E953556882266006547B23,1986-04-02 00:00:00,Engineer - Mechanical,0.0,0.1679,9583.333333,1986
22E83514351629692C94980,1995-06-30 00:00:00,Engineer - Mechanical,0.0,0.3199,3416.666667,1995
5E0434325154871665867B1,2007-05-31 00:00:00,Military Enlisted,0.0,0.1485,2500.0,2007
5595359974890849812184A,2001-08-10 00:00:00,Clerical,4006.0,0.1314,5416.666667,2001
08583425297623143D94A71,1988-11-30 00:00:00,Doctor,0.0,0.0865,16666.666667,1988
E1023546064642886C2EF09,1997-05-17 00:00:00,Skilled Labor,243.0,0.2085,2916.666667,1997
000835932484225109A6A74,1994-10-07 00:00:00,Sales - Retail,0.0,0.166,2708.333333,1994
D16C3582091834045B82CDF,1989-07-07 00:00:00,Administrative Assistant,0.0,0.2099,2750.0,1989
7D6335316798438286D0C3D,2000-01-24 00:00:00,Police Officer/Correction Officer,0.0,0.3177,5000.0,2000
C0043429327291047A74AFF,1998-06-18 00:00:00,Sales - Commission,1435.0,0.25,2666.666667,1998
4ACA35988123574679D57CF,1987-09-18 00:00:00,Pilot - Private/Commercial,0.0,0.0659,20000.0,1987
4110339493559433417EF26,1993-05-30 00:00:00,Analyst,0.0,0.08,6305.916667,1993
3E5D3424722667887C4755B,1993-12-09 00:00:00,Teacher,0.0,0.2,1000.0,1993
C7123507584490579B6230F,1999-11-01 00:00:00,Sales - Commission,0.0,0.1449,5416.666667,1999
13BF3469488418803813D86,1991-12-01 00:00:00,Military Officer,0.0,0.19,9166.666667,1991
527535514751432911D564B,1986-01-01 00:00:00,Sales - Commission,0.0,0.3177,8401.0,1986
EBD83420979809839F825CE,2005-05-26 00:00:00,Food Service,0.0,0.1712,0.0,2005
845E3576174084876944C8C,1993-03-12 00:00:00,Nurse (RN),0.0,0.1639,14666.666667,1993
086135937150543447449FD,1975-08-01 00:00:00,Executive,0.0,0.166,10416.666667,1975
06F2356718574008631DAEC,1989-12-26 00:00:00,Analyst,0.0,0.1033,6666.666667,1989
73493493392271469A1B760,2002-03-19 00:00:00,Sales - Retail,0.0,0.3435,2000.0,2002
5742360163315629540D6BD,1987-11-01 00:00:00,Clergy,0.0,0.2394,4833.333333,1987
1AD53384868041046443FEF,1996-02-01 00:00:00,Sales - Retail,0.0,0.085,9166.666667,1996
96333518324988105740CEA,1999-04-06 00:00:00,Accountant/CPA,0.0,0.3199,5833.333333,1999
4E633580889358050C4803A,1991-10-01 00:00:00,Clerical,0.0,0.1874,3750.0,1991
102A3578598160683750E73,1998-04-03 00:00:00,Teacher,22.0,0.1699,4291.666667,1998
CCF23573190336506D9551B,1999-12-07 00:00:00,Engineer - Electrical,0.0,0.1414,9333.333333,1999
8056358087597548152CBAF,2003-08-28 00:00:00,Nurse (RN),0.0,0.2024,4000.0,2003
776B3590912993032A61271,2000-03-27 00:00:00,Computer Programmer,0.0,0.198,9166.666667,2000
FAA8352649528702381BD0D,2000-04-02 00:00:00,Skilled Labor,80.0,0.1799,2666.666667,2000
E9CE35287916808523AD88A,1994-10-01 00:00:00,Food Service Management,0.0,0.316,4966.166667,1994
F7CC34141011272541FA9DA,1988-11-01 00:00:00,Sales - Commission,0.0,0.166,5416.666667,1988
03DF358648511848571B092,1991-04-02 00:00:00,Executive,0.0,0.1299,10583.333333,1991
99313590855016962BE22CE,1997-01-23 00:00:00,Skilled Labor,0.0,0.1485,6250.0,1997
10573418488681218225268,1976-09-01 00:00:00,Professor,0.0,0.075,3183.0,1976
0F5D3543943468530537B6F,1999-06-24 00:00:00,Retail Management,0.0,0.1576,5166.666667,1999
F29033817870478198F221C,1992-07-24 00:00:00,Sales - Retail,0.0,0.1405,5118.75,1992
07EA3393596054813DAA4BE,1994-03-01 00:00:00,Administrative Assistant,0.0,0.075,3333.333333,1994
29F63387092499534587E8F,1974-08-01 00:00:00,Pharmacist,0.0,0.11,12644.833333,1974
8D5836023795842375492D7,1981-04-01 00:00:00,Psychologist,0.0,0.0716,9333.333333,1981
302D3604916165190A31F02,2005-12-12 00:00:00,Computer Programmer,0.0,0.1199,7916.666667,2005
18363590247652079A070B9,1999-05-21 00:00:00,Analyst,0.0,0.1585,5833.333333,1999
748C35784069193118605DC,2003-09-03 00:00:00,Retail Management,0.0,0.2359,4083.333333,2003
A59F358810701831335711D,2006-08-30 00:00:00,Tradesman - Mechanic,0.0,0.2049,4583.333333,2006
D7A435343924923266E1BE0,2001-03-12 00:00:00,Sales - Commission,1095.0,0.3127,3000.0,2001
6CA53587179477741FC27B0,1999-03-31 00:00:00,Skilled Labor,0.0,0.2155,4288.333333,1999
6E4934135356859729379EF,1993-11-15 00:00:00,Tradesman - Carpenter,7890.0,0.24,4976.166667,1993
5EE435060954508201999E0,1997-01-22 00:00:00,Scientist,0.0,0.1449,5833.333333,1997
91C43406334000371CCE0CE,2003-10-19 00:00:00,Military Enlisted,0.0,0.103,3333.333333,2003
1AA23541958195106F8C35F,1999-09-28 00:00:00,Engineer - Electrical,57265.0,0.287,6250.0,1999
58123590954396122ADA5CC,1990-12-01 00:00:00,Teacher,0.0,0.173,4563.0,1990
C84F35422115197287EBCAB,2008-10-21 00:00:00,Sales - Retail,0.0,0.2343,1416.666667,2008
8468359613340714325485D,1999-05-14 00:00:00,Computer Programmer,0.0,0.1725,9583.333333,1999
00DA3504482808961CAD2F9,1999-02-13 00:00:00,Administrative Assistant,0.0,0.1095,2426.666667,1999
DBAC35449360158002E11E0,1991-08-21 00:00:00,Engineer - Electrical,0.0,0.0749,20833.333333,1991
2077341252266076445A17F,1987-11-02 00:00:00,Accountant/CPA,0.0,0.068,3750.0,1987
BB94360057639507257BE18,1997-10-01 00:00:00,Realtor,45.0,0.1139,5750.0,1997
D14A357695875637870B1EC,2000-07-11 00:00:00,Teacher,0.0,0.2049,4583.333333,2000
982234311131299716CE90A,1995-09-28 00:00:00,Analyst,6703.0,0.215,3750.0,1995
C8C235935644317285A1849,2011-03-29 00:00:00,Sales - Retail,0.0,0.1485,12500.0,2011
21A0354280144133056FB72,1995-06-15 00:00:00,Executive,0.0,0.1449,11250.0,1995
2F46356603031280138CE60,1986-01-01 00:00:00,Analyst,0.0,0.2624,7987.083333,1986
8899341866980571115D28D,1998-12-01 00:00:00,Analyst,0.0,0.155,1916.666667,1998
EFBC3426763244130B67AF4,2000-07-07 00:00:00,Truck Driver,331.0,0.171,4250.0,2000
DC1A3416578086192AB6FD0,1998-03-06 00:00:00,Clerical,0.0,0.1515,1601.666667,1998
B77E3584921050331FDF85E,1995-06-19 00:00:00,Executive,0.0,0.1099,11333.333333,1995
53BC35710335718769342A0,1985-01-31 00:00:00,Clergy,0.0,0.2059,9583.333333,1985
46123551411964779831E8D,2005-01-31 00:00:00,Realtor,0.0,0.2909,3750.0,2005
68EE355513253119991D773,1988-08-01 00:00:00,Sales - Commission,0.0,0.3177,5833.333333,1988
FD2D359073579778466C568,1987-06-15 00:00:00,Analyst,0.0,0.162,4725.916667,1987
EBC53560500577707991C8C,1994-06-06 00:00:00,Accountant/CPA,0.0,0.0938,4166.666667,1994
6AFE35075554803586E00C5,2000-11-06 00:00:00,Computer Programmer,0.0,0.0499,6333.333333,2000
A56335448028288540DE33D,2005-04-22 00:00:00,Administrative Assistant,0.0,0.222,5416.666667,2005
41793410005405756259793,1998-07-09 00:00:00,Accountant/CPA,0.0,0.11,3750.0,1998
752A35801891962456797A9,1999-02-09 00:00:00,Sales - Commission,0.0,0.1914,7453.25,1999
5A32357432861043434CD1B,1998-06-30 00:00:00,Truck Driver,5321.0,0.2639,5166.666667,1998
40AF35917041053274364C7,2001-03-01 00:00:00,Attorney,0.0,0.0869,8333.333333,2001
C98C359969569994763041E,1998-08-18 00:00:00,Food Service Management,0.0,0.1189,4041.666667,1998
4A5E3582109517674272C4E,1994-03-01 00:00:00,Executive,0.0,0.0699,15833.333333,1994
34A13585332232032582E58,1984-10-10 00:00:00,Accountant/CPA,0.0,0.2432,12500.0,1984
7F69360052769252710A8B4,2004-02-03 00:00:00,Sales - Commission,0.0,0.2394,10000.0,2004
6D99358874480992423DBCA,1997-03-01 00:00:00,Executive,0.0,0.18,25000.0,1997
C490359741438859866516B,2008-02-12 00:00:00,Medical Technician,0.0,0.201,2500.0,2008
FD903390394625007C0DC02,2006-08-22 00:00:00,Student - College Sophomore,0.0,0.168,2083.333333,2006
2FF13598089574935BDB5E8,2003-06-18 00:00:00,Laborer,0.0,0.2344,2166.666667,2003
6A133386023900721FA4A69,1998-12-01 00:00:00,Executive,0.0,0.11,6944.0,1998
68063554654743878D60FDC,2001-07-12 00:00:00,Nurse's Aide,887.0,0.2909,3750.0,2001
CA33355074304612354EFF8,1998-05-01 00:00:00,Clerical,0.0,0.3177,2083.333333,1998
6D11341870772270020DC8D,1997-09-02 00:00:00,Construction,0.0,0.077,6666.666667,1997
7B6E3555643797388231CE2,1995-10-16 00:00:00,Truck Driver,0.0,0.1852,3833.333333,1995
A17334079204594652A41DA,1996-08-08 00:00:00,Retail Management,0.0,0.24,5250.0,1996
383A34615808054299FD19A,1995-03-01 00:00:00,Computer Programmer,0.0,0.248,9583.333333,1995
3FA33556726250627C0AC4B,1989-06-01 00:00:00,Nurse (LPN),0.0,0.3177,5000.0,1989
560B34126412211544CC3AC,2001-11-09 00:00:00,Engineer - Mechanical,0.0,0.198,2687.5,2001
9C133404565809906454E0B,1995-10-18 00:00:00,Computer Programmer,0.0,0.0825,6000.0,1995
B1C63587794269194114C14,1989-12-01 00:00:00,Nurse (RN),0.0,0.1419,6666.666667,1989
89CD356875791012892927A,2000-11-25 00:00:00,Executive,0.0,0.2199,3750.0,2000
11F03571675884023712DE4,1988-11-21 00:00:00,Skilled Labor,0.0,0.0666,5000.0,1988
A7B83562905286306216AF8,1991-07-01 00:00:00,Sales - Retail,0.0,0.2557,1583.333333,1991
7C3E35834102536113DD59C,1977-10-01 00:00:00,Psychologist,0.0,0.0849,7500.0,1977
24A43388173435102D8773E,1999-07-09 00:00:00,Retail Management,0.0,0.158,3250.0,1999
852F36030574106162A96D9,2008-08-26 00:00:00,Computer Programmer,0.0,0.135,5166.666667,2008
2CAB339146168949290E94E,2002-03-21 00:00:00,Accountant/CPA,0.0,0.1,3750.0,2002
22863536491243622A3F3EB,2001-01-30 00:00:00,Civil Service,0.0,0.3127,4583.333333,2001
59F53511688163093195946,1999-02-05 00:00:00,Attorney,0.0,0.089,13750.0,1999
E82F3601802773878714FAA,1998-08-04 00:00:00,Teacher,0.0,0.0809,4583.333333,1998
6AC235933686962058924B8,1991-02-23 00:00:00,Executive,0.0,0.1249,7500.0,1991
3F8235568456204809C69DB,2001-06-30 00:00:00,Postal Service,0.0,0.1922,6625.0,2001
1E413544564416448D4317E,2001-05-01 00:00:00,Administrative Assistant,0.0,0.3177,2431.916667,2001
25CD36020770767712570A7,2001-07-05 00:00:00,Engineer - Mechanical,0.0,0.1099,12316.666667,2001
FB0B359828232764821ED2C,1988-12-16 00:00:00,Police Officer/Correction Officer,0.0,0.1585,5500.0,1988
142C3512965740779EFBFDA,1998-06-04 00:00:00,Teacher,0.0,0.1499,4166.666667,1998
E9993479653118285C8BABB,2000-04-04 00:00:00,Attorney,0.0,0.092,3562.5,2000
BCB63552980499324374CFC,1995-05-01 00:00:00,Student - College Senior,0.0,0.1364,2166.666667,1995
D23A3600065105243C3297E,2006-08-25 00:00:00,Military Enlisted,0.0,0.1189,2531.25,2006
2F53359467699649326111A,1998-12-14 00:00:00,Skilled Labor,0.0,0.2045,4825.0,1998
C1703598497096970869565,1974-07-01 00:00:00,Construction,0.0,0.2235,6250.0,1974
F9C9356769880223105E401,1992-04-01 00:00:00,Pharmacist,0.0,0.1982,13750.0,1992
1BE93577958530692388F81,1997-10-14 00:00:00,Student - College Freshman,0.0,0.2916,2750.0,1997
FD703408422508957122A50,1983-06-01 00:00:00,Executive,416.0,0.2525,5583.333333,1983
55F83406733007853259215,2003-12-16 00:00:00,Laborer,0.0,0.3475,1383.333333,2003
527134201565442031CED13,1989-03-21 00:00:00,Nurse (RN),0.0,0.1535,7500.0,1989
CB903551436310743E7304C,1998-08-14 00:00:00,Laborer,0.0,0.3177,3500.0,1998
E3D73599782139936411B7C,1999-10-12 00:00:00,Police Officer/Correction Officer,0.0,0.1905,3363.25,1999
4FAC352370786369545EA34,1993-12-05 00:00:00,Pilot - Private/Commercial,0.0,0.2699,12000.0,1993
B05933854558526837C3EEB,1989-02-14 00:00:00,Realtor,0.0,0.1045,7183.333333,1989
62A53554464725891D524E9,1995-02-21 00:00:00,Construction,80.0,0.2218,6283.083333,1995
C8643603121622322D6993B,1984-10-26 00:00:00,Administrative Assistant,0.0,0.1535,3750.0,1984
7E53358188902701107025A,1991-01-31 00:00:00,Analyst,0.0,0.2099,5048.166667,1991
89BB3589824686643B13ECF,2001-09-11 00:00:00,Clerical,0.0,0.1915,4500.0,2001
4F3D35802068395992E0A8F,1998-08-21 00:00:00,Professor,0.0,0.1334,6666.666667,1998
FDDC35957974696573282AE,1997-12-22 00:00:00,Retail Management,0.0,0.1274,5666.666667,1997
6F283573164381798F129F6,1996-09-03 00:00:00,Nurse (RN),0.0,0.2284,4583.333333,1996
94A13527243261404AA5240,1985-05-01 00:00:00,Realtor,0.0,0.3199,5000.0,1985
DB69353167446891185DD64,1997-10-20 00:00:00,Food Service Management,540.0,0.2599,3000.0,1997
64133584709166102D27EC0,1993-11-26 00:00:00,Administrative Assistant,0.0,0.1089,4303.166667,1993
DE6836015542769595C8879,2001-04-01 00:00:00,Laborer,0.0,0.1635,4433.333333,2001
E2D236040133462301A6ED3,1999-05-19 00:00:00,Clerical,0.0,0.1465,3500.0,1999
8EDE339180363782656334D,1998-07-25 00:00:00,Retail Management,0.0,0.19,3333.333333,1998
525C3401780861947CEA4E5,1982-12-13 00:00:00,Social Worker,0.0,0.1235,2916.666667,1982
7BCE3545540765030D9A9CD,1999-05-06 00:00:00,Nurse (RN),18671.0,0.2287,7916.666667,1999
F7FD356596940813194EA28,2000-06-06 00:00:00,Police Officer/Correction Officer,0.0,0.2019,3000.0,2000
ADC03600799045693E7ED8B,2007-08-13 00:00:00,Analyst,0.0,0.1905,4166.666667,2007
D4B7352318914701376B17B,1985-04-30 00:00:00,Teacher,4513.0,0.3199,1666.666667,1985
27B13388639586688FCED89,1992-10-07 00:00:00,Skilled Labor,0.0,0.22,2690.75,1992
27B334187068658208E154A,2004-06-08 00:00:00,Clerical,0.0,0.21,2583.333333,2004
479D3546429176380151451,2003-08-27 00:00:00,Engineer - Chemical,0.0,0.127,9958.333333,2003
C196354910196780133C95A,2002-06-12 00:00:00,Accountant/CPA,0.0,0.0964,10841.666667,2002
C57C36006516438448FFB41,1993-11-06 00:00:00,Executive,0.0,0.1189,6083.333333,1993
686135958602363678B8FF1,1996-10-01 00:00:00,Executive,0.0,0.1905,14583.333333,1996
311733860635895206D919C,2006-03-29 00:00:00,Computer Programmer,0.0,0.18,6942.333333,2006
288035955357911867D9635,1995-04-06 00:00:00,Clerical,275.0,0.1585,2958.333333,1995
CBB235231272637747CE29A,1997-08-25 00:00:00,Sales - Retail,7643.0,0.3199,1333.333333,1997
2ED8341560971934366D70A,1989-03-01 00:00:00,Sales - Commission,311.0,0.18,5000.0,1989
22303382468934899916BEA,1998-09-15 00:00:00,Engineer - Electrical,25.0,0.2755,3908.333333,1998
13F23584939908892CB62B2,1989-03-29 00:00:00,Pharmacist,0.0,0.1034,3416.666667,1989
4B313419221614856AF72BB,2007-08-03 00:00:00,Skilled Labor,0.0,0.1075,3333.333333,2007
ACC93523710662500790027,1996-07-18 00:00:00,Executive,0.0,0.3099,5666.666667,1996
964C3488262888646FAA575,1995-08-28 00:00:00,Sales - Commission,0.0,0.092,10000.0,1995
51AB3593709608124D32B75,2010-07-28 00:00:00,Laborer,0.0,0.2304,2083.333333,2010
6AAF36042337661612A765E,2000-08-30 00:00:00,Analyst,0.0,0.1635,8416.666667,2000
23AB359235855507044980A,1989-09-04 00:00:00,Sales - Retail,0.0,0.2235,6118.333333,1989
D83235570132184728FCE36,1996-10-29 00:00:00,Clerical,0.0,0.2498,3666.666667,1996
7FA43590439188570933E7A,1997-11-28 00:00:00,Skilled Labor,0.0,0.1399,5166.666667,1997
5DB135984067547250518EF,1997-06-17 00:00:00,Accountant/CPA,112221.0,0.1189,4583.333333,1997
82EC354979953208774E9DE,2004-08-14 00:00:00,Nurse (LPN),0.0,0.2085,2916.666667,2004
A42B35004884795979633AD,1992-04-05 00:00:00,Nurse (RN),4706.0,0.2775,6500.0,1992
E9E035556927422925211B2,1989-03-01 00:00:00,Medical Technician,0.0,0.1208,3500.0,1989
626D34716725601244E0802,2002-05-03 00:00:00,Analyst,0.0,0.274,3416.666667,2002
764C3599599764313C19D78,1991-12-26 00:00:00,Executive,0.0,0.099,9166.666667,1991
2BB636022659082234A847E,1988-03-01 00:00:00,Postal Service,0.0,0.0659,5000.0,1988
554434322081073146F18A5,1982-08-06 00:00:00,Food Service,0.0,0.345,1750.0,1982
9B573508246937335F58C3A,2005-12-29 00:00:00,Computer Programmer,0.0,0.2599,8833.333333,2005
BA8D3386621700148BA6062,2001-05-11 00:00:00,Sales - Commission,0.0,0.14,4750.0,2001
E0E53388133337523FBEF87,2000-07-24 00:00:00,Student - College Graduate Student,0.0,0.0785,1492.75,2000
252A3546139711649E59260,2002-04-15 00:00:00,Retail Management,10633.0,0.2999,3750.0,2002
A1F5358155375169900AB5A,1993-03-25 00:00:00,Civil Service,25360.0,0.1249,3562.0,1993
41E93415403370215D740E7,2004-11-17 00:00:00,Skilled Labor,0.0,0.0998,750.0,2004
02853569883908369FAE1EF,1985-11-29 00:00:00,Sales - Commission,0.0,0.2712,4166.666667,1985
983C35559436488875F7E4C,1995-09-22 00:00:00,Attorney,0.0,0.0974,22083.333333,1995
8AD036016441525258F315F,1974-06-04 00:00:00,Sales - Retail,0.0,0.197,1375.0,1974
10113599302910337A52414,1988-10-19 00:00:00,Food Service,0.0,0.285,3000.0,1988
A6033426281837673BAD810,1990-08-15 00:00:00,Executive,0.0,0.09,44750.0,1990
FC933603877649120CFE4A9,1988-10-24 00:00:00,Sales - Retail,0.0,0.1385,5088.666667,1988
9CE333875996543531F17EF,1987-03-01 00:00:00,Sales - Commission,1057.0,0.29,8750.0,1987
47D435940639940007599E1,1995-05-27 00:00:00,Police Officer/Correction Officer,0.0,0.1435,7666.666667,1995
B4AE355742757925112E32F,1994-08-01 00:00:00,Accountant/CPA,0.0,0.1486,12500.0,1994
4C413601747784270191872,2001-06-08 00:00:00,Food Service,0.0,0.0879,5416.666667,2001
22663432340708069FA2F6D,1995-11-18 00:00:00,Sales - Retail,0.0,0.15,500.0,1995
37453560788725859A53AD3,1991-08-01 00:00:00,Nurse's Aide,0.0,0.2398,1491.666667,1991
5D4A3510736053109D73471,1991-09-10 00:00:00,Food Service Management,0.0,0.2899,5000.0,1991
B6EB34319912807806EEE2C,2007-04-05 00:00:00,Retail Management,0.0,0.3495,2500.0,2007
A09733962983097658F0145,2000-01-12 00:00:00,Medical Technician,0.0,0.1463,2583.333333,2000
D8753571373060233EAF1D5,1991-04-01 00:00:00,Waiter/Waitress,0.0,0.3134,2083.333333,1991
F482360179321570311CD01,2009-11-06 00:00:00,Nurse (RN),0.0,0.2304,5000.0,2009
94E935548540417967D467D,1996-02-01 00:00:00,Computer Programmer,671.0,0.0724,8333.333333,1996
9A273567425913931E12443,1984-10-13 00:00:00,Social Worker,0.0,0.1033,5666.666667,1984
2C58343262506159147A12B,1996-10-08 00:00:00,Administrative Assistant,0.0,0.2799,3125.0,1996
4566355402477060037F689,2000-08-19 00:00:00,Civil Service,0.0,0.2909,3887.5,2000
DC6A36030221072090BF722,1992-09-01 00:00:00,Skilled Labor,0.0,0.2474,4500.0,1992
CDBA3383112523156427B79,2001-04-29 00:00:00,Retail Management,0.0,0.095,3000.0,2001
99873569045714616A6885B,1995-05-19 00:00:00,Food Service,0.0,0.2786,1000.0,1995
90C335795265190357A9272,1993-05-04 00:00:00,Teacher,0.0,0.2566,3500.0,1993
640436020100175652520B8,2001-07-20 00:00:00,Analyst,0.0,0.1655,5000.0,2001
6E513382705550766D13145,1995-03-17 00:00:00,Analyst,6493.0,0.13,3155.0,1995
FA3033935432252519A5479,1993-02-16 00:00:00,Teacher,0.0,0.1346,7500.0,1993
E5C635341388601928532F8,1992-10-09 00:00:00,Pharmacist,0.0,0.1621,11160.0,1992
5062338451125943790952F,1996-09-01 00:00:00,Sales - Commission,0.0,0.2,16583.333333,1996
36E335579182968883F2F95,1998-08-17 00:00:00,Teacher,0.0,0.1414,4833.333333,1998
55583470228457737AD0591,1991-11-14 00:00:00,Accountant/CPA,0.0,0.0835,4333.333333,1991
33FB35172070763622DCA3E,1987-03-03 00:00:00,Attorney,0.0,0.1899,14666.666667,1987
279335632076234336BC666,2008-10-23 00:00:00,Skilled Labor,0.0,0.3177,3153.916667,2008
1C53359000478053408D2D0,2001-11-11 00:00:00,Civil Service,0.0,0.2394,4666.666667,2001
7D293557594462245230169,1986-09-22 00:00:00,Sales - Commission,0.0,0.2804,3416.666667,1986
39E93536922877811D9D625,1988-04-06 00:00:00,Sales - Commission,0.0,0.2511,8767.75,1988
123B3518903620271516DB9,1999-03-19 00:00:00,Teacher,0.0,0.1899,4333.333333,1999
65ED3599655361731BC4EF4,2001-11-28 00:00:00,Skilled Labor,0.0,0.2235,4383.333333,2001
2C8135005059177039C2BE0,2001-04-03 00:00:00,Military Enlisted,0.0,0.3499,3333.333333,2001
D8E23407442458066AAEB15,1972-04-01 00:00:00,Skilled Labor,405.0,0.19,3069.75,1972
9A013512730784155EC54F6,1990-10-22 00:00:00,Nurse (LPN),0.0,0.3199,3416.666667,1990
0DD23397695034651F48BAC,1996-05-16 00:00:00,Architect,0.0,0.0925,5708.333333,1996
61A735500321919647FBD0C,1998-10-08 00:00:00,Sales - Retail,0.0,0.3304,4000.0,1998
B9BE3587783468943084177,1994-09-01 00:00:00,Nurse (RN),0.0,0.0949,7500.0,1994
